	doi	pmid	pmcid	id
9038	10.1097/cej.0b013e3283431c40	21183855		MED21183855
9039	10.1016/j.nedt.2011.03.013	21531487		MED21531487
9040	10.1038/srep39950	28150717	PMC5288730	MED28150717
9041	10.1038/srep42021	28186109	PMC5301199	MED28186109
9042	10.3892/ol.2013.1546	24179523	PMC3813693	MED24179523
9043	10.2147/cpaa.s67271	25092999	PMC4112771	MED25092999
9044	10.1186/1746-1596-8-137	23947821	PMC3849825	MED23947821
9045	10.2217/rme.11.15	21548737		MED21548737
9046	10.1586/erc.12.95	23030292		MED23030292
9047	10.1155/2013/372646	24000321	PMC3755424	MED24000321
9048	10.1016/j.ridd.2013.07.026	23948127		MED23948127
9049	10.1007/s13277-013-1012-8	23943369		MED23943369
9050	10.2147/dddt.s39771	23976842	PMC3746778	MED23976842
9051	10.3892/mmr.2015.4728	26718453		MED26718453
9052	10.1186/1746-1596-8-143	23971938	PMC3846365	MED23971938
9053	10.1186/1475-2867-13-79	23937693	PMC3765114	MED23937693
9054	10.1021/la200377b	21476531		MED21476531
9055	10.1097/aog.0b013e31821d7d98	21508786		MED21508786
9056	10.1021/ja201135y	21504196		MED21504196
9057	10.4103/0976-7800.141185	25316994	PMC4195181	MED25316994
9058	10.1007/s11103-015-0423-x	26711633		MED26711633
9059	10.1007/s13277-013-1047-x	23949879		MED23949879
9060	10.1016/j.eururo.2014.06.049	25041849		MED25041849
9061	10.1042/bsr20170180	28634214	PMC5518530	MED28634214
9062	10.1016/j.biortech.2011.03.093	21507630		MED21507630
9063		21977502		MED21977502
9064	10.1038/cgt.2015.63	26658357		MED26658357
9065	10.1111/j.1708-8208.2011.00337.x	21453393		MED21453393
9066	10.1111/tpj.13056	26485215		MED26485215
9067	10.1177/1082013210368738	21447601		MED21447601
9068	10.1186/2047-783x-18-26	23895583	PMC3750429	MED23895583
9069	10.1016/j.bmc.2014.06.029	24997578		MED24997578
9070	10.1200/jco.2011.35.4845	21482993		MED21482993
9071	10.1155/2013/157456	23997791	PMC3749608	MED23997791
9072	10.1371/journal.pone.0167868	28099437	PMC5242438	MED28099437
9073	10.4103/0970-0218.99932	23112449	PMC3483516	MED23112449
9074	10.1186/s12943-017-0586-y	28114937	PMC5259972	MED28114937
9075	10.1099/ijs.0.030643-0	21421929		MED21421929
9076	10.1186/1746-1596-8-123	23902646	PMC3751865	MED23902646
9077	10.5582/bst.2015.01134	26781793		MED26781793
9078	10.1007/s10856-011-4305-8	21476077		MED21476077
9079	10.3978/j.issn.2072-1439.2013.08.21	23991313	PMC3755684	MED23991313
9080	10.1155/2014/203693	25089265	PMC4096380	MED25089265
9081	10.3892/mmr.2015.4629	26648415		MED26648415
9082	10.1155/2014/410341	25025049	PMC4082891	MED25025049
9083	10.1016/j.biopsych.2015.11.025	26831352		MED26831352
9084	10.1155/2014/150845	25013758	PMC4075070	MED25013758
9085	10.1007/s13277-013-0995-5	23884605		MED23884605
9086	10.1186/1710-1492-9-26	23855780	PMC3750701	MED23855780
9087	10.1126/science.1201068	21474762		MED21474762
9088	10.1186/s40001-015-0113-9	25889486	PMC4438440	MED25889486
9089	10.1038/srep40088	28053317	PMC5215380	MED28053317
9090	10.1021/am101196v	21370886		MED21370886
9091	10.1186/1743-7075-11-26	24932207	PMC4056249	MED24932207
9092	10.1038/srep39905	28051147	PMC5209700	MED28051147
9093	10.1159/000336965	22722438		MED22722438
9094	10.1016/j.jcot.2014.01.006	25983472	PMC4085360	MED25983472
9095	10.1016/j.trsl.2011.02.007	21757155		MED21757155
9096	10.3892/ijo.2015.3267	26648487		MED26648487
9097	10.1098/rsob.160247	28077595	PMC5303272	MED28077595
9098	10.1016/j.amjsurg.2014.04.002	25060545		MED25060545
9099	10.1513/annalsats.201507-407oc	26414124		MED26414124
9100	10.1093/bja/aep194	19596759		MED19596759
9101	10.1186/1757-2215-6-52	23870332	PMC3728228	MED23870332
9102	10.4103/0972-0707.114370	23956538	PMC3740647	MED23956538
9103	10.1111/j.1552-6569.2011.00578.x	21385274		MED21385274
9104	10.1016/j.neuro.2011.02.005	21376079		MED21376079
9105	10.1158/1055-9965.epi-15-0636	26598533		MED26598533
9106	10.1208/s12249-013-0001-y	23835739	PMC3755156	MED23835739
9107	10.1186/2193-1801-2-278	23853752	PMC3701788	MED23853752
9108	10.1208/s12249-013-9993-6	23800858	PMC3755140	MED23800858
9109	10.1016/j.ajog.2010.11.036	21324434		MED21324434
9110	10.1016/j.oraloncology.2012.05.004	22698431		MED22698431
9111	10.1111/j.1651-2227.2011.02200.x	21323727		MED21323727
9112	10.1111/j.1467-789x.2012.01014.x	22708580		MED22708580
9113	10.7555/jbr.27.20130001	23885272	PMC3721041	MED23885272
9114	10.1007/s11064-015-1756-1	26582233		MED26582233
9115	10.1016/j.ejrad.2013.06.010	23860407		MED23860407
9116	10.1007/s12298-013-0187-1	24431510	PMC3715645	MED24431510
9117	10.4103/0976-500x.114612	23960431	PMC3746309	MED23960431
9118	10.1007/s10735-011-9313-y	21305343		MED21305343
9119	10.1155/2014/182513	24963294	PMC4055151	MED24963294
9120	10.1007/s13277-013-0899-4	23780894		MED23780894
9121	10.3109/09537104.2010.547958	21341971		MED21341971
9122		21452601		MED21452601
9123		21409777		MED21409777
9124	10.1155/2014/651593	24971152	PMC4058161	MED24971152
9125	10.1001/jama.2018.17933	30419103	PMC6583083	MED30419103
9126	10.1016/j.surge.2012.04.001	22682580		MED22682580
9127	10.3389/fonc.2013.00153	23785667	PMC3682193	MED23785667
9128	10.1002/jcb.25208	25925903		MED25925903
9129		26854446		MED26854446
9130	10.1177/1078155211398969	21321040		MED21321040
9131	10.1016/j.canep.2013.05.003	23763827		MED23763827
9132	10.1155/2013/426040	23841019	PMC3693172	MED23841019
9133	10.1016/j.ridd.2013.04.022	23764824		MED23764824
9134	10.3389/fnbeh.2013.00063	23781179	PMC3678104	MED23781179
9135	10.3892/or.2015.4418	26572167		MED26572167
9136	10.1186/1746-1596-8-96	23773436	PMC3728027	MED23773436
9137	10.1155/2013/951319	23844319	PMC3697783	MED23844319
9138	10.3389/fnhum.2013.00238	23761747	PMC3674319	MED23761747
9139	10.1016/j.jcot.2013.05.001	26403552	PMC3921397	MED26403552
9140		21991737		MED21991737
9141	10.1177/0218492310395422	21357312		MED21357312
9142	10.1016/j.brainres.2011.01.085	21281608		MED21281608
9143	10.1097/pra.0000000000000106	26554325		MED26554325
9144	10.1039/c5em00412h	26428412		MED26428412
9145	10.3109/02713683.2010.545499	21291296		MED21291296
9146	10.1517/14712598.2012.688022	22583155		MED22583155
9147	10.1111/j.1600-0501.2010.02058.x	21244497		MED21244497
9148	10.1016/j.biochi.2015.10.020	26542288		MED26542288
9149	10.1016/j.humimm.2015.10.015	26527508		MED26527508
9150	10.1089/vbz.2009.0219	20420536		MED20420536
9151	10.1016/j.biochi.2015.10.021	26529649		MED26529649
9152	10.4021/wjon677w	29147347	PMC5649780	MED29147347
9153	10.1016/j.jphotobiol.2015.10.007	26496792		MED26496792
9154	10.1371/journal.pone.0066246	23840429	PMC3686794	MED23840429
9155	10.1016/j.cub.2015.09.056	26549259		MED26549259
9156	10.1371/journal.pone.0065651	23824286	PMC3688805	MED23824286
9157	10.3892/ijo.2015.3214	26497847		MED26497847
9158	10.1001/jamacardio.2018.4925	30758498	PMC6439560	MED30758498
9159	10.1155/2013/381616	23781240	PMC3679695	MED23781240
9160	10.1097/smj.0b013e31820bfcce	21297532		MED21297532
9161	10.1002/cbic.201000254	21225599		MED21225599
9162		26417275	PMC4464355	MED26417275
9163	10.1111/j.1600-0501.2010.02084.x	21251082		MED21251082
9164	10.5681/bi.2013.005	23878789	PMC3713872	MED23878789
9165	10.1007/s13277-013-0881-1	23754448		MED23754448
9166	10.1371/journal.pone.0064576	23717633	PMC3661582	MED23717633
9167	10.1016/j.cbi.2015.10.005	26462792		MED26462792
9168	10.4103/2277-9531.131886	25013819	PMC4089116	MED25013819
9169	10.1038/cgt.2015.50	26494558		MED26494558
9170	10.1111/j.1600-0501.2010.02052.x	21198892		MED21198892
9171	10.1155/2014/657189	24864210	PMC4017727	MED24864210
9172	10.1007/s00572-010-0360-0	21221660		MED21221660
9173	10.1242/bio.20134747	23862016	PMC3711036	MED23862016
9174	10.1155/2013/467245	23762139	PMC3665219	MED23762139
9175	10.1016/j.canlet.2010.09.002	20926183		MED20926183
9176	10.3109/10799893.2015.1075043	26479150		MED26479150
9177	10.1155/2014/671781	24876960	PMC4020199	MED24876960
9178	10.1093/ejcts/ezt260	23682011		MED23682011
9179	10.1186/s13287-016-0438-5	27906093	PMC5134063	MED27906093
9180	10.5001/omj.2013.59	23772292	PMC3679600	MED23772292
9181	10.1186/1746-1596-8-86	23688209	PMC3699426	MED23688209
9182	10.1098/rsob.180132	30381361	PMC6223208	MED30381361
9183	10.3390/cells8111466	31752383	PMC6912742	MED31752383
9184	10.3332/ecancer.2013.312	23653672	PMC3634713	MED23653672
9185	10.1155/2016/8931732	27294142	PMC4880684	MED27294142
9186	10.4103/0970-9290.79976	21525678		MED21525678
9187	10.1155/2013/617243	23762780	PMC3665237	MED23762780
9188	10.1088/0957-4484/26/43/435703	26436536		MED26436536
9189	10.1007/s11064-015-1725-8	26453045		MED26453045
9190	10.3892/or.2010.1127	21206980		MED21206980
9191	10.3109/08923973.2010.539615	21162628		MED21162628
9192	10.1016/j.chroma.2015.09.044	26411479		MED26411479
9193	10.1016/j.foodchem.2010.12.022	23140713		MED23140713
9194	10.1016/j.bbrc.2015.09.147	26431874		MED26431874
9195	10.5935/1678-9741.20120048	22996983		MED22996983
9196	10.1016/j.ejogrb.2015.09.038	26476796		MED26476796
9197	10.4103/0019-5413.111502	23798753	PMC3687899	MED23798753
9198	10.1186/1758-5996-5-22	23634949	PMC3644500	MED23634949
9199	10.1099/ijs.0.027094-0	21148673		MED21148673
9200	10.2390/biecoll-jib-2010-149	21098881		MED21098881
9201	10.1093/toxsci/kfv185	26424772		MED26424772
9202	10.1039/c5nr04255k	26365058		MED26365058
9203	10.1016/j.pec.2014.03.013	24726785		MED24726785
9204	10.1038/srep36943	27833142	PMC5105142	MED27833142
9205	10.1016/j.jash.2014.03.329	24836352		MED24836352
9206	10.1038/s41598-018-26768-9	29946187	PMC6018655	MED29946187
9207	10.3109/08923973.2010.532805	21077804		MED21077804
9208	10.2147/tcrm.s43811	23637537	PMC3639218	MED23637537
9209	10.1155/2015/134027	25654082	PMC4310450	MED25654082
9210	10.3892/or.2015.4251	26352220		MED26352220
9211	10.1155/2015/564149	25629049	PMC4299922	MED25629049
9212	10.1136/bcr-2017-220915	28954746	PMC5747753	MED28954746
9213	10.1016/j.jss.2010.10.035	21176917		MED21176917
9214	10.4084/mjhid.2013.028	23667726	PMC3647710	MED23667726
9215	10.1111/j.1526-4610.2010.01795.x	21070227		MED21070227
9216	10.1155/2012/236409	22505895	PMC3312253	MED22505895
9217	10.1007/s13277-013-0755-6	23558964		MED23558964
9218	10.4103/0378-6323.93662	22421675		MED22421675
9219	10.1371/journal.pone.0062170	23637992	PMC3634767	MED23637992
9220	10.1139/w10-094	21164575		MED21164575
9221	10.1517/13543776.2015.1064899	26372004		MED26372004
9222	10.4103/2249-4847.116405	24049748	PMC3775140	MED24049748
9223	10.1117/1.jbo.20.12.121309	26361340		MED26361340
9224	10.3109/13880209.2010.507769	21043993		MED21043993
9225	10.1038/srep36110	27824068	PMC5099933	MED27824068
9226	10.3109/14767058.2012.663231	22348506		MED22348506
9227	10.1016/j.yexmp.2016.03.012	27079772		MED27079772
9228	10.1063/1.3505637	21133437		MED21133437
9229	10.1111/j.1600-079x.2010.00801.x	20666975		MED20666975
9230	10.1155/2014/604685	24757426	PMC3976884	MED24757426
9231	10.1155/2013/867537	23691514	PMC3652105	MED23691514
9232	10.1186/1471-2415-13-11	23570310	PMC3623885	MED23570310
9233	10.1155/2014/943162	24711954	PMC3966331	MED24711954
9234	10.1186/s12871-018-0485-9	29426287	PMC5807824	MED29426287
9235	10.4161/onci.1.2.18241	22720261	PMC3376981	MED22720261
9236	10.1002/med.20223	21064188		MED21064188
9237	10.4293/108680813x13654754534477	23925023	PMC3771796	MED23925023
9238		23799181	PMC3689556	MED23799181
9239	04.2013/jcpsp.282284	23552540		MED23552540
9240	10.1002/cne.23869	26235936		MED26235936
9241	10.1111/cns.12082	23551690	PMC6493506	MED23551690
9242	10.1002/evan.21460	26478140		MED26478140
9243	10.1126/science.aaa2655	26359403		MED26359403
9244		21815296		MED21815296
9245	10.1098/rsob.180118	30305431	PMC6223209	MED30305431
9246	10.5625/lar.2013.29.1.7	23573102	PMC3616211	MED23573102
9247	10.1016/j.febslet.2015.08.007	26296312		MED26296312
9248	10.1155/2014/651895	24977101	PMC3963190	MED24977101
9249	10.1016/j.concog.2015.08.006	26320866		MED26320866
9250	10.2217/bmm.09.1	20477499		MED20477499
9251	10.1111/jnc.13225	26173704		MED26173704
9252	10.1021/ja107620y	21043506		MED21043506
9253	10.1016/j.jhep.2009.02.001	19321219		MED19321219
9254	10.1182/blood-2009-11-253294	20962322		MED20962322
9255	10.1007/s00464-010-1193-9	20927550		MED20927550
9256	10.1007/s11064-015-1706-y	26303509		MED26303509
9257	10.1155/2013/248476	23606984	PMC3623473	MED23606984
9258	10.1016/j.jcot.2013.03.001	26403628	PMC3880508	MED26403628
9259	10.1155/2013/140509	23533463	PMC3606720	MED23533463
9260	10.3389/fpsyg.2013.00073	23508808	PMC3600613	MED23508808
9261	10.1155/2014/649502	24695373	PMC3945080	MED24695373
9262	10.1111/jpi.12261	26184924		MED26184924
9263	10.1021/ol101883g	20845913		MED20845913
9264	10.1038/cddis.2016.305	27735939	PMC5133974	MED27735939
9265	10.1155/2014/183752	24701142	PMC3950365	MED24701142
9266	10.3980/j.issn.2222-3959.2014.01.30	24634884	PMC3949479	MED24634884
9267	10.1186/s40478-014-0166-y	25523491	PMC4271461	MED25523491
9268	10.1162/jocn_a_00867	26284996		MED26284996
9269	10.1016/j.apradiso.2010.10.010	21051238		MED21051238
9270	10.1111/j.1365-2915.2010.00905.x	20868431		MED20868431
9271	10.3390/biom8040099	30257523	PMC6316303	MED30257523
9272	10.1038/srep35422	27739487	PMC5064394	MED27739487
9273	10.1007/s11739-010-0452-z	20865477		MED20865477
9274	10.1007/s13277-012-0640-8	23456766		MED23456766
9275		26324187		MED26324187
9276	10.5582/bst.2015.01092	26355224		MED26355224
9277	10.1098/rsta.2010.0197	20855324		MED20855324
9278	10.1111/j.1420-9101.2010.02070.x	20840307		MED20840307
9279	10.1002/cam4.831	27709786	PMC5119956	MED27709786
9280	10.1200/jco.2010.29.7531	20837949		MED20837949
9281	10.3892/ijo.2015.3117	26252200		MED26252200
9282	10.1007/s11060-015-1861-7	26215876		MED26215876
9283	10.1042/bsr20180571	30049846	PMC6146293	MED30049846
9284	10.3892/ol.2013.1188	23599781	PMC3629196	MED23599781
9285	10.3892/or.2015.4175	26252254		MED26252254
9286	10.3892/mmr.2015.4168	26239171		MED26239171
9287	10.1038/nchem.2320	26291943		MED26291943
9288	10.1089/gtmb.2010.0019	20818979		MED20818979
9289	10.1111/j.1365-2559.2011.04000.x	22212077		MED22212077
9290	10.3390/foods2010064	28239097	PMC5302232	MED28239097
9291	10.1016/j.bbrc.2015.07.128	26231799		MED26231799
9292	10.4103/0971-9784.191564	27716691	PMC5070320	MED27716691
9293	10.1097/pcc.0000000000000603	26741414	PMC4779739	MED26741414
9294	10.1042/bsr20180479	30126850	PMC6137245	MED30126850
9295	10.1002/bio.2974	26239612		MED26239612
9296	10.1038/ncomms12879	27628898	PMC5027615	MED27628898
9297	10.1007/s00120-012-3008-1	23064867		MED23064867
9298	10.1371/journal.pone.0113401	25406082	PMC4236157	MED25406082
9299	10.1007/s13277-015-3766-7	26178483		MED26178483
9300	10.1007/s00540-010-1012-4	20725751		MED20725751
9301	10.1124/dmd.115.069229	26965986	PMC4851303	MED26965986
9302	10.1016/j.neuroscience.2015.07.050	26210577		MED26210577
9303	10.7326/0003-4819-150-4-200902170-00028	19221391		MED19221391
9304	10.1016/j.purol.2013.01.002	23446288		MED23446288
9305	10.1186/s13048-014-0105-3	25376173	PMC4243290	MED25376173
9306	10.1038/ncb3207	26214134		MED26214134
9307	10.1111/j.1346-8138.2010.00927.x	21039783		MED21039783
9308	10.1007/s10709-010-9489-1	20803348		MED20803348
9309	10.1038/srep32773	27604570	PMC5015063	MED27604570
9310	10.4162/nrp.2013.7.1.15	23423690	PMC3572220	MED23423690
9311	10.1007/s12031-015-0607-5	26156200		MED26156200
9312	10.1590/s1516-31802012000500009	23174872		MED23174872
9313	10.1155/2014/495761	24551453	PMC3914521	MED24551453
9314	10.1038/nm0910-967	20823877		MED20823877
9315	10.1186/s40001-014-0052-x	25358439	PMC4223754	MED25358439
9316	10.1007/s13277-015-3737-z	26164001		MED26164001
9317	10.3109/09637486.2010.513682	20795890		MED20795890
9318	10.7860/jcdr/2013/4833.2724	23542475	PMC3592272	MED23542475
9319	10.1016/j.jsps.2013.12.003	26903763	PMC4719786	MED26903763
9320	10.1159/000332969	22179208		MED22179208
9321		26339438	PMC4555766	MED26339438
9322		22180685	PMC3238325	MED22180685
9323	10.1099/ijs.0.020297-0	25859584		MED25859584
9324	10.1037/a0020216	20658839		MED20658839
9325	10.1155/2013/369180	23365606	PMC3556435	MED23365606
9326	10.1124/mol.116.103697	26921399	PMC4851298	MED26921399
9327	10.2147/tcrm.s29179	23326198	PMC3544391	MED23326198
9328	10.1099/ijs.0.024539-0	20729309		MED20729309
9329	10.1038/nchem.807	20861888		MED20861888
9330	10.1007/s13277-015-3684-8	26113409		MED26113409
9331	10.4103/0019-5545.105526	23858253	PMC3705681	MED23858253
9332	10.4012/dmj.2012-144	23538766		MED23538766
9333		23481049	PMC3657879	MED23481049
9334	10.1146/annurev-vision-091517-034018	30222533	PMC6326083	MED30222533
9335	10.1155/2014/691540	25386562	PMC4216691	MED25386562
9336	10.4103/0019-5154.105323	23372227	PMC3555388	MED23372227
9337	10.1099/ijs.0.024901-0	25859583		MED25859583
9338	10.1002/anie.201002045	20602389		MED20602389
9339	10.3892/ol.2013.1123	23425975	PMC3576197	MED23425975
9340	10.1007/s13277-012-0601-2	23269605		MED23269605
9341	10.1007/s10157-012-0758-4	23318981	PMC3824297	MED23318981
9342	10.1007/s13277-015-3625-6	26088450		MED26088450
9343	10.1155/2014/602586	25374434	PMC4211321	MED25374434
9344	10.3892/etm.2013.887	23403954	PMC3570169	MED23403954
9345	10.1378/chest.10-1012	20688921		MED20688921
9346	10.1016/j.contraception.2016.08.004	27546094		MED27546094
9347	10.1016/j.regpep.2010.07.163	20655957		MED20655957
9348	10.1016/j.ejphar.2015.07.008	26144377		MED26144377
9349		23905079	PMC3728816	MED23905079
9350	10.1155/2012/735026	23316241	PMC3539383	MED23316241
9351	10.4103/0019-5545.105519	23858250	PMC3705678	MED23858250
9352	10.1186/1472-6963-12-473	23256543	PMC3573906	MED23256543
9353	10.5051/jpis.2012.42.6.217	23346465	PMC3543937	MED23346465
9354	10.5808/gi.2012.10.4.249	23346038	PMC3543926	MED23346038
9355	10.1371/journal.pone.0053176	23300886	PMC3534060	MED23300886
9356	10.1038/srep32196	27553690	PMC4995536	MED27553690
9357	10.3892/etm.2012.868	23408796	PMC3570219	MED23408796
9358	10.1111/j.1471-4159.2011.07458.x	21883222		MED21883222
9359	10.4103/0019-5278.116365	24082641	PMC3777288	MED24082641
9360	10.1007/s13277-015-3563-3	26069102		MED26069102
9361	10.1007/s00132-013-2197-7	24201832		MED24201832
9362	10.1073/pnas.1001946107	20351245		MED20351245
9363	10.1097/ico.0b013e3181ca2984	20489582		MED20489582
9364	10.1007/s00268-010-0426-3	20112019		MED20112019
9365	10.1016/j.jep.2010.06.045	20633622		MED20633622
9366	10.3390/nu8080507	27548215	PMC4997420	MED27548215
9367	10.1097/lgt.0b013e3182554a48	22885645		MED22885645
9368	10.1016/j.bios.2015.06.005	26086443		MED26086443
9369	10.3109/14764172.2013.864201	24245978		MED24245978
9370	10.1007/s00404-015-3767-1	26044148		MED26044148
9371	10.1186/2251-6581-11-29	23497656	PMC3598215	MED23497656
9372	10.1016/j.fct.2010.06.028	20600536		MED20600536
9373	10.1002/sctm.19-0010	31187597	PMC6766688	MED31187597
9374	10.1371/journal.pone.0050919	23236406	PMC3517605	MED23236406
9375	10.1186/1746-1596-7-170	23216981	PMC3538531	MED23216981
9376	10.1016/j.plantsci.2010.06.015	21802601		MED21802601
9377	10.3109/14767058.2015.1049149	26037728		MED26037728
9378	10.1038/s41598-017-06084-4	28729554	PMC5519738	MED28729554
9379	10.1371/journal.pgen.1006270	27541862	PMC4991801	MED27541862
9380		26261660	PMC4525994	MED26261660
9381	10.5582/bst.2015.01041	26166369		MED26166369
9382	10.1002/jcb.25060	25561420		MED25561420
9383	10.1038/srep30368	27488468	PMC4973266	MED27488468
9384	10.3892/mmr.2015.3937	26081423		MED26081423
9385	10.1007/s00253-015-6717-8	26059194		MED26059194
9386	10.2174/1573406411006040219	20879978		MED20879978
9387	10.1126/science.1190532	20595579		MED20595579
9388	10.1002/mus.21799	20583118		MED20583118
9389	10.1155/2012/368039	23304602	PMC3532914	MED23304602
9390	10.3390/ijms17081289	27517907	PMC5000686	MED27517907
9391	10.3109/08923973.2010.495393	20568951		MED20568951
9392	10.3899/jrheum.130199	24293578		MED24293578
9393	10.3892/mmr.2015.3864	26017812		MED26017812
9394	10.1162/jocn_a_00832	26042505		MED26042505
