pmid,doi
28750739,10.1016/j.ymthe.2017.06.028
27268413,10.1016/j.brainres.2016.05.049
24772442,10.1155/2014/103459
23794308,10.4318/tjg.2012.0589
24602369,10.1186/1746-1596-9-50
22212943,10.1159/000333269
24872642,10.4103/0972-124x.131354
24772135,
24632471,10.1016/j.bbr.2014.02.052
28546229,10.1042/bsr20170136
28522550,10.1042/bsr20170186
22225943,10.1016/j.colsurfb.2011.11.049
24587321,10.1371/journal.pone.0090318
24636669,10.1186/1746-1596-9-59
22244631,10.1016/j.joen.2011.10.010
25239442,10.1016/j.ejso.2014.01.006
27323092,10.4238/gmr.15027656
24595449,10.1007/s11033-014-3317-0
27255486,10.1104/pp.16.00597
24595002,10.1038/bjc.2014.72
24602080,10.1111/clr.12364
27323064,10.4238/gmr.15027526
22199300,
24595448,10.1007/s11033-014-3313-4
28646213,10.1038/s41598-017-04584-x
24557543,10.1007/s13277-014-1725-3
26305189,10.2217/nnm.15.67
26130980,
25384116,10.3109/01443615.2014.970522
25584463,10.1016/j.cognition.2014.12.003
28336765,10.1042/bsr20170019
24611076,10.4066/amj.2014.1956
25337571,10.15430/jcp.2014.19.1.39
24772143,
22209273,10.1016/j.ejmech.2011.12.007
27203611,10.1021/acs.nanolett.6b01525
26404543,10.1016/j.phrs.2015.09.015
27257256,10.1126/science.aad8828
25614737,10.1155/2014/827989
28630403,10.1038/s41598-017-03978-1
24653606,
22149312,10.3109/14756366.2011.641014
27246516,10.1177/0269215516651979
24566681,10.1007/s11033-014-3260-0
29119411,10.1007/s11948-017-9983-2
22124592,
29694378,10.1371/journal.pone.0196128
24624312,
27216190,10.1158/0008-5472.can-15-2555
25161682,
24560557,10.1016/j.ajog.2014.01.018
27323070,10.4238/gmr.15027730
22139024,10.3892/ijmm.2011.852
22178245,10.1016/j.antiviral.2011.11.018
30124572,10.1097/nmd.0000000000000872
22181918,10.1103/physrevlett.107.217203
27323022,10.4238/gmr.15027935
28629466,10.1186/s12967-017-1242-4
28629431,10.1186/s13045-017-0493-0
22143567,10.1038/cr.2011.194
27231202,10.1158/0008-5472.can-15-1553
27173339,10.4238/gmr.15028173
22138653,10.1016/j.bbrc.2011.11.074
22108866,10.3892/ijo.2011.1268
24669243,10.3892/etm.2014.1532
22139679,10.1007/s12272-011-1121-0
28588301,10.1038/s41598-017-02961-0
27227922,10.1097/md.0000000000003621
24535292,10.3892/ijmm.2014.1650
27173273,10.4238/gmr.15025866
24444095,10.1186/1757-2215-7-9
24466108,10.1371/journal.pone.0086465
22099836,10.1016/j.transproceed.2011.08.047
22011216,10.1089/dna.2011.1415
24550926,10.3389/fpls.2014.00016
27156099,10.1016/j.saa.2016.04.043
24639904,10.1155/2014/463109
28524762,10.1177/0271678x17708917
27125765,10.1002/adhm.201600169
24458828,10.1007/s11033-014-3161-2
28577274,10.3758/s13423-017-1319-3
22033423,10.1177/0748233711422728
22078970,10.1016/j.biortech.2011.10.056
24592336,10.1155/2014/131794
22023718,10.1111/j.1745-6584.2011.00876.x
27136078,10.1038/nbt.3547
25910292,10.5152/tjg.2014.7674
27840279,10.1016/j.semcancer.2016.11.007
27876813,10.1038/srep37227
22029902,10.1089/ten.tea.2011.0443
28542127,10.1038/cddis.2017.223
22056957,10.1016/j.neuroscience.2011.10.029
24393700,10.1016/j.jpain.2013.12.004
27074923,10.1007/s10620-016-4149-7
21875150,10.1080/07391102.2011.10507386
26904742,10.1155/2014/863272
24937940,10.5455/medarh.2014.68.132-136
24022663,10.1007/s13277-013-1105-4
24300611,
21961649,10.3109/14756366.2011.615746
25191108,10.4103/1450-1147.138570
31837371,10.1016/j.jaci.2019.11.041
25436129,10.3978/j.issn.2078-6891.2014.055
24443062,
32424282,10.1038/s41593-020-0628-4
24454404,10.1155/2013/640582
21653655,10.1136/jclinpath-2011-200046
28381518,10.1042/bsr20160542
24455245,10.1155/2013/851518
23640935,10.1515/jpem-2013-0061
23372221,10.4103/0019-5154.105317
25191117,10.4103/1450-1147.138579
24753681,10.4103/0972-2327.128585
24360312,10.1186/2047-783x-18-59
27075097,10.1038/nature17620
26869098,10.1039/c5nr09227b
25624623,10.4103/0972-124x.147399
28314786,10.1042/bsr20160578
24455414,10.1155/2013/234683
27051014,10.4238/gmr.15017480
21905899,10.1563/aaid-joi-d-11-00071
24330838,10.1186/2047-783x-18-57
25191109,10.4103/1450-1147.138571
25042190,
24808698,10.4103/0976-237x.128669
24665236,10.4103/1658-354x.125917
24366739,10.1128/aac.02427-13
23174496,10.1016/j.sder.2012.08.003
28480893,10.1038/ncomms15192
27173188,10.4238/gmr.15028077
24376532,10.1371/journal.pone.0082375
24376788,10.1371/journal.pone.0084127
22393576,
24453452,
26408293,10.1007/s11523-015-0390-9
29495996,10.1016/j.jacc.2017.12.046
21917665,10.1136/heartjnl-2011-300740
24341673,10.1186/1757-2215-6-92
28349544,10.1111/joa.12146
28425477,10.1038/srep44688
28143959,10.1042/bsr20160532
30448341,10.1016/j.exer.2018.11.016
24376640,10.1371/journal.pone.0083080
21895770,10.1111/j.1525-139x.2011.00923.x
24345260,10.1186/2047-783x-18-58
21854169,10.3109/08923973.2011.602690
21860317,10.1097/aog.0b013e3182310cc3
21929149,10.1103/physrevlett.107.080403
30835717,10.1172/jci.insight.125172
21838591,10.3109/09637486.2011.607801
24314048,10.1186/1757-2215-6-88
28406150,10.1038/srep45608
26964005,10.1159/000443064
24386572,10.1155/2013/607935
24292656,10.1007/s10735-013-9556-x
21838248,10.1021/nn202932z
24256571,10.1186/1471-2377-13-181
30785397,10.7554/elife.44213
26992900,10.1093/carcin/bgw034
27086097,10.1016/j.aca.2016.02.035
21860315,10.1097/aog.0b013e3182310c97
24570832,
26946114,10.1016/j.chemosphere.2016.02.103
31246604,10.1097/aln.0000000000002816
29718482,10.1093/jisesa/iey013
28386125,10.1038/emm.2016.173
34662971,10.1016/j.carbpol.2011.07.052
24244631,10.1371/journal.pone.0080145
21869962,10.1039/c1cc14147c
21584929,10.1002/lt.22337
24319696,10.1155/2013/163062
25304269,10.1007/s00404-014-3486-z
24293373,10.1007/s13277-013-1298-6
24206767,10.1186/1472-6882-13-309
21796001,10.1227/neu.0b013e31822f4927
26161026,10.3904/kjim.2015.30.4.554
26910576,10.1089/cbr.2015.1952
24261856,10.1186/1476-4598-12-147
21821823,10.1177/0956797611418348
24294399,
21721976,10.1352/1934-9556-49.4.221
26345039,10.1007/s12639-013-0371-9
26888279,10.1039/c5cp07676e
21766233,10.1007/s12011-011-9149-z
26640965,10.1111/jnc.13452
28083805,10.1007/s13311-016-0500-0
26892272,10.1007/s00210-016-1221-y
24244539,10.1371/journal.pone.0079655
26892350,10.3892/ijo.2016.3398
26934204,10.1111/acer.12982
21807525,10.1016/j.bmc.2011.07.014
26935869,10.3892/ijmm.2016.2511
21768528,10.1161/hypertensionaha.111.175463
22958007,10.3109/14767058.2012.714974
21463078,10.1037/a0023172
24379471,10.4103/0019-5413.121597
24251047,10.1155/2013/747898
30327428,10.1074/jbc.ra118.003940
24222737,10.1155/2013/421569
24267004,10.1186/1471-2482-13-s2-s25
21688013,10.1007/s00380-011-0165-x
24564733,10.1186/1471-2164-14-s5-s6
24147269,10.5312/wjo.v4.i4.316
26884488,10.1104/pp.16.00031
26500117,10.1007/s10620-015-3905-4
21699387,10.3109/10428194.2011.591005
21677664,10.1038/jhg.2011.62
25276130,10.1155/2014/346834
28289221,10.1073/pnas.1620982114
28288971,10.1161/jaha.116.004756
24441251,10.4103/0377-4929.125377
24098407,10.1371/journal.pone.0075928
24136740,10.1007/s13277-013-1070-y
24191207,10.1155/2013/602407
26831366,10.1016/j.jamcollsurg.2015.12.018
28159785,10.1128/aem.03445-16
26684343,10.1111/cbdd.12707
22207911,
19726425,10.1136/bjo.2009.157586
26846256,10.3892/or.2016.4610
24255666,10.3892/etm.2013.1340
26854225,10.1016/j.celrep.2016.01.032
28276427,10.1038/ncomms14687
26371949,10.1097/fjc.0000000000000321
25604053,10.1016/s1567-5688(11)70148-9
21617427,10.1097/prs.0b013e3182131de2
21605271,10.1111/j.1440-172x.2011.01938.x
21623320,
26806855,10.1016/j.yexcr.2016.01.010
25206605,10.3969/j.issn.1673-5374.2013.30.006
24431531,10.1007/s12298-012-0120-z
24069158,10.1371/journal.pone.0072783
25159546,10.1016/j.ijsu.2014.08.389
25184144,10.1155/2014/640754
26844847,10.1089/cbr.2014.1778
30332581,10.1086/699838
30193239,10.1001/jamainternmed.2018.3713
28108672,10.1042/bsr20160519
24093889,10.1186/2047-783x-18-37
26261684,
32270048,10.1126/sciadv.aba0145
24179504,10.3892/ol.2013.1586
24025159,10.1111/clr.12258
23157265,10.1134/s000629791209012x
24179960,10.7860/jcdr/2013/6138.3422
26806810,10.1016/j.canlet.2016.01.023
29337876,10.3390/ijms19010258
23173109,10.5312/wjo.v3.i9.137
27335673,10.1155/2013/160157
28209712,10.1074/jbc.m117.775205
24023878,10.1371/journal.pone.0073481
28238797,10.1016/j.stemcr.2017.01.023
24039419,10.2147/ijn.s49000
24130939,
24048755,10.1007/s13277-013-1107-2
21618026,10.1007/s00380-011-0153-1
21594601,10.1007/s00404-011-1931-9
26751128,10.1016/j.chemosphere.2015.12.092
28230861,10.1038/cddis.2017.54
21612370,10.3109/14756366.2011.578743
24286160,10.1186/ar4300
27358861,10.3978/j.issn.2306-9759.2014.07.01
21517120,10.1021/bc2001006
21570775,10.1016/j.mehy.2011.04.015
21508785,10.1097/aog.0b013e31821d7d88
28198427,10.1038/srep42707
22893106,10.1007/s00438-012-0710-z
24004856,10.1186/2047-783x-18-29
26712825,10.1093/jxb/erv542
25945422,10.1111/jcmm.12579
24078924,10.1155/2013/782450
21508201,10.1258/ar.2011.100462
21567997,
21183855,10.1097/cej.0b013e3283431c40
21531487,10.1016/j.nedt.2011.03.013
28150717,10.1038/srep39950
28186109,10.1038/srep42021
24179523,10.3892/ol.2013.1546
25092999,10.2147/cpaa.s67271
23947821,10.1186/1746-1596-8-137
21548737,10.2217/rme.11.15
24000321,10.1155/2013/372646
23948127,10.1016/j.ridd.2013.07.026
23943369,10.1007/s13277-013-1012-8
23030292,10.1586/erc.12.95
23976842,10.2147/dddt.s39771
26718453,10.3892/mmr.2015.4728
23971938,10.1186/1746-1596-8-143
23937693,10.1186/1475-2867-13-79
21476531,10.1021/la200377b
21508786,10.1097/aog.0b013e31821d7d98
21504196,10.1021/ja201135y
25316994,10.4103/0976-7800.141185
26711633,10.1007/s11103-015-0423-x
23949879,10.1007/s13277-013-1047-x
28634214,10.1042/bsr20170180
25041849,10.1016/j.eururo.2014.06.049
21507630,10.1016/j.biortech.2011.03.093
21977502,
26658357,10.1038/cgt.2015.63
26485215,10.1111/tpj.13056
21453393,10.1111/j.1708-8208.2011.00337.x
21447601,10.1177/1082013210368738
24997578,10.1016/j.bmc.2014.06.029
23895583,10.1186/2047-783x-18-26
21482993,10.1200/jco.2011.35.4845
23997791,10.1155/2013/157456
28099437,10.1371/journal.pone.0167868
23112449,10.4103/0970-0218.99932
28114937,10.1186/s12943-017-0586-y
21421929,10.1099/ijs.0.030643-0
23902646,10.1186/1746-1596-8-123
26781793,10.5582/bst.2015.01134
21476077,10.1007/s10856-011-4305-8
23991313,10.3978/j.issn.2072-1439.2013.08.21
25089265,10.1155/2014/203693
26648415,10.3892/mmr.2015.4629
26831352,10.1016/j.biopsych.2015.11.025
25025049,10.1155/2014/410341
25013758,10.1155/2014/150845
23884605,10.1007/s13277-013-0995-5
23855780,10.1186/1710-1492-9-26
21474762,10.1126/science.1201068
25889486,10.1186/s40001-015-0113-9
28053317,10.1038/srep40088
21370886,10.1021/am101196v
24932207,10.1186/1743-7075-11-26
28051147,10.1038/srep39905
22722438,10.1159/000336965
25983472,10.1016/j.jcot.2014.01.006
21757155,10.1016/j.trsl.2011.02.007
26648487,10.3892/ijo.2015.3267
28077595,10.1098/rsob.160247
25060545,10.1016/j.amjsurg.2014.04.002
26414124,10.1513/annalsats.201507-407oc
23870332,10.1186/1757-2215-6-52
19596759,10.1093/bja/aep194
23956538,10.4103/0972-0707.114370
21385274,10.1111/j.1552-6569.2011.00578.x
26598533,10.1158/1055-9965.epi-15-0636
21376079,10.1016/j.neuro.2011.02.005
23835739,10.1208/s12249-013-0001-y
23853752,10.1186/2193-1801-2-278
23800858,10.1208/s12249-013-9993-6
21324434,10.1016/j.ajog.2010.11.036
22698431,10.1016/j.oraloncology.2012.05.004
21323727,10.1111/j.1651-2227.2011.02200.x
22708580,10.1111/j.1467-789x.2012.01014.x
23885272,10.7555/jbr.27.20130001
26582233,10.1007/s11064-015-1756-1
23860407,10.1016/j.ejrad.2013.06.010
24431510,10.1007/s12298-013-0187-1
23960431,10.4103/0976-500x.114612
21305343,10.1007/s10735-011-9313-y
24963294,10.1155/2014/182513
23780894,10.1007/s13277-013-0899-4
21341971,10.3109/09537104.2010.547958
21452601,
21409777,
24971152,10.1155/2014/651593
30419103,10.1001/jama.2018.17933
22682580,10.1016/j.surge.2012.04.001
25925903,10.1002/jcb.25208
23785667,10.3389/fonc.2013.00153
26854446,
21321040,10.1177/1078155211398969
23763827,10.1016/j.canep.2013.05.003
23841019,10.1155/2013/426040
23764824,10.1016/j.ridd.2013.04.022
23781179,10.3389/fnbeh.2013.00063
26572167,10.3892/or.2015.4418
23773436,10.1186/1746-1596-8-96
23844319,10.1155/2013/951319
23761747,10.3389/fnhum.2013.00238
26403552,10.1016/j.jcot.2013.05.001
21991737,
21357312,10.1177/0218492310395422
21281608,10.1016/j.brainres.2011.01.085
26554325,10.1097/pra.0000000000000106
26428412,10.1039/c5em00412h
21291296,10.3109/02713683.2010.545499
22583155,10.1517/14712598.2012.688022
21244497,10.1111/j.1600-0501.2010.02058.x
26527508,10.1016/j.humimm.2015.10.015
26542288,10.1016/j.biochi.2015.10.020
20420536,10.1089/vbz.2009.0219
26529649,10.1016/j.biochi.2015.10.021
29147347,10.4021/wjon677w
26496792,10.1016/j.jphotobiol.2015.10.007
23840429,10.1371/journal.pone.0066246
26549259,10.1016/j.cub.2015.09.056
23824286,10.1371/journal.pone.0065651
26497847,10.3892/ijo.2015.3214
30758498,10.1001/jamacardio.2018.4925
23781240,10.1155/2013/381616
21297532,10.1097/smj.0b013e31820bfcce
21225599,10.1002/cbic.201000254
26417275,
21251082,10.1111/j.1600-0501.2010.02084.x
23754448,10.1007/s13277-013-0881-1
23878789,10.5681/bi.2013.005
23717633,10.1371/journal.pone.0064576
26462792,10.1016/j.cbi.2015.10.005
25013819,10.4103/2277-9531.131886
26494558,10.1038/cgt.2015.50
21198892,10.1111/j.1600-0501.2010.02052.x
24864210,10.1155/2014/657189
21221660,10.1007/s00572-010-0360-0
23862016,10.1242/bio.20134747
23762139,10.1155/2013/467245
20926183,10.1016/j.canlet.2010.09.002
26479150,10.3109/10799893.2015.1075043
24876960,10.1155/2014/671781
23682011,10.1093/ejcts/ezt260
27906093,10.1186/s13287-016-0438-5
30381361,10.1098/rsob.180132
23688209,10.1186/1746-1596-8-86
23772292,10.5001/omj.2013.59
31752383,10.3390/cells8111466
23653672,10.3332/ecancer.2013.312
27294142,10.1155/2016/8931732
21525678,10.4103/0970-9290.79976
23762780,10.1155/2013/617243
26436536,10.1088/0957-4484/26/43/435703
26453045,10.1007/s11064-015-1725-8
21206980,10.3892/or.2010.1127
21162628,10.3109/08923973.2010.539615
26411479,10.1016/j.chroma.2015.09.044
23140713,10.1016/j.foodchem.2010.12.022
26431874,10.1016/j.bbrc.2015.09.147
22996983,10.5935/1678-9741.20120048
26476796,10.1016/j.ejogrb.2015.09.038
23798753,10.4103/0019-5413.111502
23634949,10.1186/1758-5996-5-22
21148673,10.1099/ijs.0.027094-0
21098881,10.2390/biecoll-jib-2010-149
26424772,10.1093/toxsci/kfv185
26365058,10.1039/c5nr04255k
24726785,10.1016/j.pec.2014.03.013
27833142,10.1038/srep36943
24836352,10.1016/j.jash.2014.03.329
29946187,10.1038/s41598-018-26768-9
21077804,10.3109/08923973.2010.532805
23637537,10.2147/tcrm.s43811
25654082,10.1155/2015/134027
26352220,10.3892/or.2015.4251
28954746,10.1136/bcr-2017-220915
25629049,10.1155/2015/564149
21176917,10.1016/j.jss.2010.10.035
23667726,10.4084/mjhid.2013.028
21070227,10.1111/j.1526-4610.2010.01795.x
22505895,10.1155/2012/236409
23558964,10.1007/s13277-013-0755-6
23637992,10.1371/journal.pone.0062170
22421675,10.4103/0378-6323.93662
21164575,10.1139/w10-094
26372004,10.1517/13543776.2015.1064899
24049748,10.4103/2249-4847.116405
26361340,10.1117/1.jbo.20.12.121309
21043993,10.3109/13880209.2010.507769
27824068,10.1038/srep36110
22348506,10.3109/14767058.2012.663231
27079772,10.1016/j.yexmp.2016.03.012
21133437,10.1063/1.3505637
20666975,10.1111/j.1600-079x.2010.00801.x
24757426,10.1155/2014/604685
23691514,10.1155/2013/867537
23570310,10.1186/1471-2415-13-11
29426287,10.1186/s12871-018-0485-9
24711954,10.1155/2014/943162
22720261,10.4161/onci.1.2.18241
21064188,10.1002/med.20223
23925023,10.4293/108680813x13654754534477
23799181,
23552540,04.2013/jcpsp.282284
26235936,10.1002/cne.23869
23551690,10.1111/cns.12082
26478140,10.1002/evan.21460
26359403,10.1126/science.aaa2655
21815296,
30305431,10.1098/rsob.180118
23573102,10.5625/lar.2013.29.1.7
26296312,10.1016/j.febslet.2015.08.007
24977101,10.1155/2014/651895
26320866,10.1016/j.concog.2015.08.006
20477499,10.2217/bmm.09.1
26173704,10.1111/jnc.13225
21043506,10.1021/ja107620y
19321219,10.1016/j.jhep.2009.02.001
20962322,10.1182/blood-2009-11-253294
20927550,10.1007/s00464-010-1193-9
26303509,10.1007/s11064-015-1706-y
23606984,10.1155/2013/248476
26403628,10.1016/j.jcot.2013.03.001
23533463,10.1155/2013/140509
23508808,10.3389/fpsyg.2013.00073
24695373,10.1155/2014/649502
26184924,10.1111/jpi.12261
27735939,10.1038/cddis.2016.305
24701142,10.1155/2014/183752
20845913,10.1021/ol101883g
24634884,10.3980/j.issn.2222-3959.2014.01.30
25523491,10.1186/s40478-014-0166-y
26284996,10.1162/jocn_a_00867
21051238,10.1016/j.apradiso.2010.10.010
20868431,10.1111/j.1365-2915.2010.00905.x
30257523,10.3390/biom8040099
27739487,10.1038/srep35422
20865477,10.1007/s11739-010-0452-z
23456766,10.1007/s13277-012-0640-8
26324187,
26355224,10.5582/bst.2015.01092
20855324,10.1098/rsta.2010.0197
20840307,10.1111/j.1420-9101.2010.02070.x
27709786,10.1002/cam4.831
20837949,10.1200/jco.2010.29.7531
26252200,10.3892/ijo.2015.3117
26215876,10.1007/s11060-015-1861-7
30049846,10.1042/bsr20180571
23599781,10.3892/ol.2013.1188
26252254,10.3892/or.2015.4175
26239171,10.3892/mmr.2015.4168
26291943,10.1038/nchem.2320
20818979,10.1089/gtmb.2010.0019
28239097,10.3390/foods2010064
22212077,10.1111/j.1365-2559.2011.04000.x
27716691,10.4103/0971-9784.191564
26231799,10.1016/j.bbrc.2015.07.128
26741414,10.1097/pcc.0000000000000603
30126850,10.1042/bsr20180479
26239612,10.1002/bio.2974
27628898,10.1038/ncomms12879
23064867,10.1007/s00120-012-3008-1
25406082,10.1371/journal.pone.0113401
26178483,10.1007/s13277-015-3766-7
20725751,10.1007/s00540-010-1012-4
26965986,10.1124/dmd.115.069229
26210577,10.1016/j.neuroscience.2015.07.050
19221391,10.7326/0003-4819-150-4-200902170-00028
23446288,10.1016/j.purol.2013.01.002
25376173,10.1186/s13048-014-0105-3
26214134,10.1038/ncb3207
21039783,10.1111/j.1346-8138.2010.00927.x
20803348,10.1007/s10709-010-9489-1
27604570,10.1038/srep32773
23423690,10.4162/nrp.2013.7.1.15
26156200,10.1007/s12031-015-0607-5
23174872,10.1590/s1516-31802012000500009
24551453,10.1155/2014/495761
20823877,10.1038/nm0910-967
25358439,10.1186/s40001-014-0052-x
26164001,10.1007/s13277-015-3737-z
20795890,10.3109/09637486.2010.513682
23542475,10.7860/jcdr/2013/4833.2724
26339438,
26903763,10.1016/j.jsps.2013.12.003
22179208,10.1159/000332969
22180685,
25859584,10.1099/ijs.0.020297-0
20658839,10.1037/a0020216
23365606,10.1155/2013/369180
26921399,10.1124/mol.116.103697
23326198,10.2147/tcrm.s29179
20729309,10.1099/ijs.0.024539-0
26113409,10.1007/s13277-015-3684-8
20861888,10.1038/nchem.807
23858253,10.4103/0019-5545.105526
23538766,10.4012/dmj.2012-144
23481049,
30222533,10.1146/annurev-vision-091517-034018
25386562,10.1155/2014/691540
23372227,10.4103/0019-5154.105323
25859583,10.1099/ijs.0.024901-0
20602389,10.1002/anie.201002045
23425975,10.3892/ol.2013.1123
23269605,10.1007/s13277-012-0601-2
23318981,10.1007/s10157-012-0758-4
26088450,10.1007/s13277-015-3625-6
25374434,10.1155/2014/602586
23403954,10.3892/etm.2013.887
20688921,10.1378/chest.10-1012
27546094,10.1016/j.contraception.2016.08.004
20655957,10.1016/j.regpep.2010.07.163
26144377,10.1016/j.ejphar.2015.07.008
23316241,10.1155/2012/735026
23905079,
23858250,10.4103/0019-5545.105519
23256543,10.1186/1472-6963-12-473
23346465,10.5051/jpis.2012.42.6.217
23346038,10.5808/gi.2012.10.4.249
23300886,10.1371/journal.pone.0053176
27553690,10.1038/srep32196
23408796,10.3892/etm.2012.868
21883222,10.1111/j.1471-4159.2011.07458.x
24082641,10.4103/0019-5278.116365
26069102,10.1007/s13277-015-3563-3
24201832,10.1007/s00132-013-2197-7
20351245,10.1073/pnas.1001946107
20489582,10.1097/ico.0b013e3181ca2984
20112019,10.1007/s00268-010-0426-3
27548215,10.3390/nu8080507
20633622,10.1016/j.jep.2010.06.045
22885645,10.1097/lgt.0b013e3182554a48
26086443,10.1016/j.bios.2015.06.005
24245978,10.3109/14764172.2013.864201
26044148,10.1007/s00404-015-3767-1
23497656,10.1186/2251-6581-11-29
31187597,10.1002/sctm.19-0010
20600536,10.1016/j.fct.2010.06.028
23236406,10.1371/journal.pone.0050919
23216981,10.1186/1746-1596-7-170
21802601,10.1016/j.plantsci.2010.06.015
26037728,10.3109/14767058.2015.1049149
28729554,10.1038/s41598-017-06084-4
